Dia;TMedia;TMax;TMin;RHMedia;RHMax;RHMmin;Chuva;VMed;VMax;VDir;RadS;Eto
13-11-2014;23.0;30.1;19.0;80.9;99.9;43.2;5.0;0.5;5.8;O;17.08;3.40
14-11-2014;20.8;28.2;15.9;82.5;99.7;58.2;31.2;1.6;7.1;SE;21.36;3.85
15-11-2014;20.4;27.8;15.0;69.4;86.9;43.9;0.0;1.8;7.3;SE;19.63;3.49
16-11-2014;20.7;28.9;14.2;64.6;91.2;33.0;0.0;1.3;6.4;SE;26.28;4.84
17-11-2014;21.6;30.7;13.7;60.3;87.0;32.0;0.0;1.4;7.0;SE;27.81;5.17
18-11-2014;22.8;31.3;15.5;62.1;85.9;32.6;0.0;1.0;5.2;L;26.85;5.22
19-11-2014;24.2;31.5;18.5;58.2;79.0;32.6;0.0;0.8;5.3;NE;24.92;5.00
20-11-2014;24.3;31.7;18.7;60.6;84.2;33.8;0.0;0.6;4.6;L;18.15;3.67
21-11-2014;24.7;32.3;19.2;63.5;86.6;34.0;0.0;0.8;5.0;O;19.19;3.86
22-11-2014;22.7;28.8;19.0;77.4;94.9;51.4;0.4;0.6;7.3;SO;11.47;2.24
23-11-2014;22.5;27.3;18.9;82.1;95.5;58.9;1.0;0.3;4.4;SE;12.13;2.41
24-11-2014;22.4;27.8;19.4;87.5;97.2;63.5;5.2;0.6;5.3;L;12.75;2.49
25-11-2014;22.0;27.2;18.3;90.4;100.0;66.4;60.0;0.7;5.2;NO;12.12;2.34
26-11-2014;21.1;26.0;19.7;97.9;100.0;78.6;16.2;0.7;5.5;NO;9.41;1.77
27-11-2014;21.8;27.4;19.6;95.2;100.0;71.3;19.2;0.3;4.3;SE;11.86;2.33
28-11-2014;22.5;28.1;18.2;80.5;95.8;61.0;0.0;1.1;5.8;SE;17.15;3.28
29-11-2014;22.1;26.9;18.6;80.9;91.4;64.8;0.0;0.9;6.2;L;16.37;3.14
30-11-2014;20.1;21.6;18.8;96.8;100.0;89.8;15.2;0.3;5.0;L;5.46;1.02
01-12-2014;22.7;29.0;18.5;83.8;99.7;55.3;1.0;0.6;5.2;NE;18.68;3.69
02-12-2014;20.6;25.5;17.2;83.8;98.3;62.1;0.0;0.9;5.5;NE;14.72;2.76
03-12-2014;22.1;27.9;15.9;78.4;98.4;52.2;0.0;0.7;5.9;N;20.24;3.95
04-12-2014;22.3;31.0;17.5;81.9;96.9;46.3;0.0;1.2;7.4;S;20.21;3.84
05-12-2014;20.9;27.5;16.4;77.7;92.8;56.9;0.0;2.0;6.7;SE;22.40;3.97
06-12-2014;22.3;30.0;16.4;75.0;92.4;45.6;0.0;1.1;5.8;L;23.11;4.42
07-12-2014;22.3;29.4;18.0;80.2;96.4;45.4;4.4;0.6;5.9;NE;21.86;4.30
08-12-2014;21.1;28.6;18.2;86.7;100.0;48.4;5.0;0.4;5.9;NE;17.37;3.37
09-12-2014;21.2;27.3;18.5;88.2;100.0;57.8;20.2;0.7;5.3;NE;17.72;3.40
10-12-2014;20.5;26.1;18.2;95.9;100.0;71.0;7.2;0.2;5.6;N;11.15;2.15
11-12-2014;21.0;27.2;18.9;94.2;100.0;66.4;4.2;0.3;4.9;N;13.55;2.65
12-12-2014;21.7;28.8;19.0;90.8;100.0;58.2;28.2;0.6;5.6;N;16.68;3.24
13-12-2014;19.7;21.5;18.4;99.9;100.0;97.7;42.6;0.7;6.5;N;3.65;0.65
14-12-2014;22.6;28.9;18.1;87.3;100.0;61.4;0.2;0.8;7.4;SE;17.14;3.34
15-12-2014;21.5;28.8;16.2;68.6;91.0;40.0;0.0;1.8;7.1;SE;28.58;5.21
16-12-2014;23.0;31.7;14.6;71.1;90.7;40.1;0.0;1.2;6.4;SE;26.44;5.11
17-12-2014;23.9;31.7;17.8;73.5;91.8;44.4;0.0;0.7;4.4;L;23.67;4.75
18-12-2014;25.2;32.9;19.6;73.3;93.7;39.1;0.0;0.4;4.9;NE;22.74;4.73
19-12-2014;24.1;32.0;19.5;82.5;99.0;49.4;18.6;0.5;5.8;N;17.86;3.62
20-12-2014;23.2;30.5;18.7;85.2;100.0;54.4;0.2;0.7;5.2;NE;19.35;3.84
21-12-2014;22.2;27.8;20.2;93.0;100.0;66.8;5.4;0.6;6.8;N;10.28;2.00
22-12-2014;22.8;29.5;20.5;91.2;100.0;59.6;19.4;1.0;5.6;NO;14.46;2.79
23-12-2014;20.5;22.8;18.6;99.1;100.0;95.4;30.8;0.9;7.4;SE;6.09;1.11
24-12-2014;22.6;29.2;17.7;83.1;99.9;53.9;1.2;0.9;4.3;SE;19.09;3.71
25-12-2014;23.8;31.5;19.2;81.1;97.1;50.3;0.4;1.0;5.3;SE;18.66;3.68
26-12-2014;26.0;34.5;20.6;65.6;87.2;25.7;0.0;0.9;4.0;L;28.56;5.87
27-12-2014;25.8;34.3;19.2;65.7;89.8;31.1;0.0;0.5;4.0;SO;28.17;5.87
28-12-2014;25.4;33.5;19.0;67.2;91.8;37.7;0.0;0.9;6.8;O;26.24;5.34
29-12-2014;24.9;32.8;19.7;71.9;94.6;34.3;0.0;0.9;6.2;O;25.91;5.24
30-12-2014;23.2;32.0;18.7;80.8;99.1;44.5;21.4;0.6;5.8;NO;20.03;3.99
31-12-2014;23.0;28.9;18.7;87.6;100.0;64.6;0.4;0.5;5.3;NO;18.53;3.71
01-01-2015;24.1;31.6;19.7;83.5;100.0;47.4;15.2;0.8;7.6;O;20.68;4.15
02-01-2015;25.5;32.9;19.2;78.0;99.2;42.8;0.0;0.7;5.8;O;23.75;4.89
03-01-2015;24.3;33.0;19.8;82.0;100.0;45.5;30.2;0.5;8.9;SE;20.08;4.10
04-01-2015;23.1;29.5;18.8;85.2;100.0;55.0;0.2;0.4;4.3;N;20.20;4.07
05-01-2015;23.3;31.8;19.0;80.8;97.1;45.3;3.6;0.8;5.0;L;18.92;3.72
06-01-2015;22.6;27.0;18.9;85.9;96.9;67.0;0.2;0.5;4.7;L;10.84;2.13
07-01-2015;24.1;33.1;19.7;75.6;97.4;42.5;0.2;0.7;5.2;N;23.67;4.76
08-01-2015;24.0;32.2;18.5;76.0;98.3;43.3;23.8;0.9;8.8;SO;24.95;4.96
09-01-2015;25.3;33.1;18.8;74.7;99.1;38.8;0.0;0.5;5.0;N;27.94;5.79
10-01-2015;25.9;34.2;20.3;73.7;96.4;41.2;11.8;0.7;8.6;SO;26.08;5.40
11-01-2015;26.0;34.7;21.1;77.1;97.4;40.3;11.4;0.9;10.4;SO;24.13;4.95
12-01-2015;25.7;33.5;20.5;74.4;97.7;38.1;0.0;1.2;8.3;SO;23.99;4.83
13-01-2015;26.1;33.8;20.9;65.9;92.3;33.5;0.0;0.7;5.2;NE;26.16;5.42
14-01-2015;25.3;33.8;20.4;73.1;94.0;38.8;0.6;0.8;6.7;S;19.07;3.88
15-01-2015;26.5;34.8;19.5;70.7;96.6;37.1;0.0;0.6;4.0;L;26.31;5.52
16-01-2015;26.7;33.8;21.2;68.5;94.9;35.8;0.0;0.6;4.7;L;27.55;5.78
17-01-2015;26.6;35.0;19.9;66.1;95.8;31.0;0.2;0.7;4.0;SO;27.03;5.64
18-01-2015;28.4;36.3;23.4;60.3;78.5;30.5;0.0;0.6;4.1;S;26.36;5.66
19-01-2015;28.8;36.2;22.6;57.3;84.5;29.8;0.0;0.8;5.0;L;27.42;5.86
20-01-2015;27.5;35.2;21.7;56.1;78.0;33.9;0.0;1.0;7.3;L;25.15;5.26
21-01-2015;25.3;33.3;19.8;69.9;92.4;35.5;0.8;1.4;7.7;SO;20.74;4.11
22-01-2015;22.0;29.2;18.6;84.4;99.5;56.8;17.6;1.1;6.7;SE;13.78;2.60
23-01-2015;21.8;28.8;18.2;85.5;99.5;57.4;0.0;0.5;4.9;L;16.60;3.24
24-01-2015;23.8;31.4;18.1;72.6;95.6;40.1;0.0;0.7;7.1;NE;25.45;5.09
25-01-2015;23.4;30.5;17.8;77.2;97.4;46.0;0.0;0.7;5.5;N;22.83;4.54
26-01-2015;22.0;30.0;17.5;86.6;100.0;53.5;11.8;0.5;5.0;NO;21.23;4.18
27-01-2015;22.4;28.3;18.6;85.7;100.0;56.4;0.2;0.4;4.1;NO;18.71;3.72
28-01-2015;23.8;29.5;19.9;80.2;96.6;51.8;0.0;0.5;5.0;N;19.50;3.95
29-01-2015;23.0;29.0;19.5;84.6;99.5;56.4;9.0;1.0;6.8;O;17.39;3.37
30-01-2015;24.0;31.6;18.8;79.9;99.3;47.1;0.0;0.8;5.8;SE;20.24;4.03
31-01-2015;24.0;32.5;19.5;82.1;96.3;51.8;5.2;1.2;7.9;SE;21.54;4.21
01-02-2015;24.5;34.4;19.1;78.1;99.3;38.8;15.8;0.8;5.0;SE;25.46;5.14
02-02-2015;21.7;29.9;17.4;90.6;100.0;63.5;58.2;0.5;11.9;S;15.14;2.95
03-02-2015;21.7;30.9;16.7;85.2;100.0;47.1;1.4;0.4;4.7;N;24.22;4.77
04-02-2015;21.3;25.9;18.4;89.3;99.3;68.7;8.2;0.6;5.2;NO;11.62;2.23
05-02-2015;20.3;26.0;17.4;93.4;100.0;70.4;13.8;0.9;7.7;NO;10.78;1.98
06-02-2015;20.5;26.8;17.0;89.7;100.0;60.3;0.2;0.7;5.5;O;14.21;2.68
07-02-2015;21.4;29.0;16.6;86.1;99.8;52.4;0.4;0.5;4.7;O;18.69;3.63
08-02-2015;22.5;30.8;17.3;84.0;100.0;48.9;30.2;0.5;7.7;N;20.84;4.12
09-02-2015;22.0;27.7;18.9;92.4;100.0;70.5;2.2;0.5;6.1;N;14.66;2.87
10-02-2015;22.0;28.1;19.9;93.8;100.0;66.1;30.4;0.7;5.6;NO;13.41;2.60
11-02-2015;23.3;29.9;18.5;86.0;100.0;51.3;0.6;0.5;4.7;N;23.02;4.64
12-02-2015;24.4;31.4;19.2;83.4;99.8;51.5;0.0;0.5;4.4;NO;19.94;4.07
13-02-2015;23.4;28.7;20.5;85.5;99.9;58.7;1.6;0.7;6.4;SO;12.54;2.48
14-02-2015;23.9;32.1;18.6;76.9;97.9;39.5;0.2;0.8;5.9;O;20.53;4.10
15-02-2015;22.0;31.3;18.4;84.4;99.8;45.5;3.8;0.7;8.0;O;16.26;3.16
16-02-2015;21.9;28.1;18.0;88.0;100.0;57.1;0.2;0.4;4.0;NE;14.99;2.95
17-02-2015;22.3;27.3;19.6;87.7;99.9;64.8;15.2;0.5;7.4;NO;14.22;2.79
18-02-2015;20.3;24.1;18.4;97.2;100.0;80.4;31.4;0.8;7.3;N;8.30;1.53
19-02-2015;21.3;26.3;19.5;94.9;100.0;76.1;16.0;0.6;5.9;N;13.36;2.56
20-02-2015;22.2;28.1;19.2;89.6;100.0;63.6;3.8;0.5;4.9;NE;15.57;3.06
21-02-2015;25.0;32.0;19.7;76.2;97.6;41.5;0.0;0.4;4.9;L;21.23;4.38
22-02-2015;24.8;32.1;19.7;73.4;91.6;44.0;0.0;0.8;4.9;SE;24.35;4.93
23-02-2015;24.6;31.9;18.9;73.6;93.3;43.1;0.0;0.7;4.7;L;23.87;4.85
24-02-2015;24.5;32.4;18.4;72.4;98.2;38.9;20.0;0.6;4.4;N;25.32;5.15
25-02-2015;22.8;30.6;17.5;82.5;99.8;45.7;22.4;0.9;5.0;L;23.44;4.58
26-02-2015;22.9;29.8;17.6;82.2;100.0;51.4;3.2;0.5;5.0;O;24.76;4.94
27-02-2015;21.7;27.5;19.1;91.7;99.8;69.9;23.0;0.5;9.2;O;15.16;2.96
28-02-2015;22.2;29.3;16.6;83.9;99.4;57.1;0.8;1.3;8.3;SE;22.72;4.28
01-03-2015;23.0;30.5;17.6;75.3;90.8;50.4;0.2;1.7;5.9;SE;22.91;4.29
02-03-2015;23.2;30.2;17.7;75.7;92.7;50.2;0.2;0.8;5.0;L;23.74;4.69
03-03-2015;24.2;31.3;19.9;75.2;92.5;45.0;0.0;0.6;5.8;L;23.03;4.66
04-03-2015;23.6;31.0;19.6;80.6;96.1;47.9;0.0;0.7;5.0;L;17.77;3.54
05-03-2015;23.4;30.6;18.0;82.4;98.9;54.7;0.0;0.4;4.0;N;20.62;4.17
06-03-2015;22.8;29.4;19.7;84.9;98.5;61.0;0.0;0.7;4.4;O;15.39;3.02
07-03-2015;21.6;29.0;19.3;87.7;97.0;58.4;0.8;0.5;6.7;O;11.44;2.21
08-03-2015;20.8;25.3;18.3;94.9;99.9;78.4;0.6;0.3;4.6;NO;8.33;1.59
09-03-2015;20.5;22.9;19.5;97.6;100.0;84.0;23.2;0.3;4.4;NO;6.96;1.32
10-03-2015;21.4;27.3;18.9;93.7;100.0;68.6;5.4;0.7;5.8;NO;13.10;2.50
11-03-2015;21.9;28.0;18.4;89.9;100.0;60.0;0.4;0.8;4.4;NO;14.96;2.88
