Day;TMean;TMax;TMin;RHMean;RHMax;RHMmin;Rain;VMean;VMax;VDir;Rad;Eto
16-08-2019;18.5;26.2;12.2;55.9;81.0;30.3;0.0;2.2;11.6;L;20.88;3.50
17-08-2019;20.1;26.8;14.0;51.5;73.1;30.1;0.0;2.1;8.5;L;20.66;3.60
18-08-2019;22.0;28.8;14.9;46.2;70.3;25.9;0.0;1.8;7.3;N;19.14;3.54
19-08-2019;19.8;25.0;14.3;66.9;98.3;41.5;0.0;2.5;7.3;S;12.04;2.03
20-08-2019;17.7;25.0;13.5;84.8;99.5;55.6;2.6;3.2;8.5;S;15.21;2.33
21-08-2019;18.3;27.4;12.8;78.3;99.5;36.9;0.0;3.1;9.5;S;19.97;3.15
22-08-2019;17.1;26.0;11.6;74.6;99.1;39.4;0.0;4.0;9.1;S;21.33;3.10
23-08-2019;16.1;24.0;11.2;73.9;97.7;36.6;0.0;2.7;8.0;S;16.71;2.55
24-08-2019;16.3;24.0;10.1;67.5;96.4;32.7;0.0;3.3;8.5;S;22.21;3.30
25-08-2019;17.9;27.0;11.0;64.8;93.8;25.6;0.0;3.7;8.2;SE;22.36;3.39
26-08-2019;20.0;28.1;14.4;56.0;83.6;29.2;0.0;3.1;8.9;L;21.80;3.61
27-08-2019;21.1;27.4;16.1;53.2;80.6;29.4;0.0;2.6;8.0;SE;17.26;3.01
28-08-2019;19.7;27.1;13.9;64.6;96.8;33.3;0.0;2.9;8.5;SE;18.36;3.04
29-08-2019;20.7;28.8;14.0;52.2;76.3;25.8;0.0;2.2;8.0;L;21.97;3.86
30-08-2019;23.2;30.5;15.5;45.9;69.4;26.9;0.0;1.8;6.8;L;20.99;3.96
31-08-2019;24.4;31.5;18.2;46.5;86.6;25.0;2.2;2.0;9.2;L;17.78;3.39
01-09-2019;19.2;28.7;16.2;84.5;99.5;41.2;21.2;3.3;17.3;S;14.15;2.24
02-09-2019;20.4;26.9;15.4;84.2;99.5;58.6;2.4;1.3;6.4;NO;18.57;3.37
03-09-2019;20.8;25.6;18.0;85.0;99.4;55.2;8.8;1.7;10.1;SE;6.93;1.22
04-09-2019;21.4;28.8;15.6;79.3;99.3;43.1;5.2;2.4;12.2;;12.34;2.15
05-09-2019;17.4;25.9;13.4;83.9;99.5;53.9;0.0;6.0;12.1;S;20.06;2.63
06-09-2019;20.7;28.6;14.0;72.8;92.3;44.0;0.0;4.2;9.4;L;21.43;3.39
07-09-2019;23.5;31.1;17.3;63.7;88.0;37.5;0.0;2.4;8.3;L;22.06;4.04
08-09-2019;25.6;32.7;20.1;52.3;72.6;29.1;0.0;1.7;7.3;L;21.71;4.26
09-09-2019;25.1;31.7;18.9;45.7;71.7;26.6;0.0;2.3;7.3;L;22.72;4.33
10-09-2019;26.4;33.6;20.1;40.8;54.1;26.9;0.0;2.0;6.2;L;22.33;4.40
11-09-2019;28.5;34.5;21.2;33.6;57.0;19.7;0.0;1.7;6.5;L;22.18;4.57
12-09-2019;29.0;35.5;23.2;28.3;46.6;15.7;0.0;1.6;7.4;NE;22.31;4.66
13-09-2019;24.8;33.6;17.0;55.8;85.5;20.5;0.0;3.8;10.6;S;21.95;3.92
14-09-2019;23.7;33.0;15.9;61.8;90.5;27.3;0.0;3.6;10.4;SE;20.99;3.68
15-09-2019;26.1;32.9;20.5;50.0;72.9;25.9;0.0;2.8;8.3;L;21.03;4.00
16-09-2019;26.6;33.4;20.1;42.5;65.5;23.1;0.0;2.0;7.6;L;22.12;4.37
17-09-2019;27.4;33.8;21.5;34.5;50.1;19.0;0.0;1.5;6.7;NE;22.84;4.67
18-09-2019;30.3;34.5;25.7;25.8;34.9;16.4;0.0;2.2;9.7;NO;14.89;2.59
19-09-2019;27.0;33.8;20.0;38.0;57.3;23.8;0.0;1.8;8.8;N;16.71;3.30
20-09-2019;24.4;31.1;20.0;55.1;74.5;32.0;0.0;2.2;8.3;SO;12.63;2.39
21-09-2019;22.8;31.9;16.5;72.2;97.9;38.6;0.2;3.1;9.8;S;17.98;3.15
22-09-2019;19.4;27.9;14.5;78.1;97.8;50.3;0.0;6.1;15.5;S;22.10;3.07
23-09-2019;17.8;26.4;12.4;67.7;87.4;41.0;0.0;5.9;14.9;SE;24.71;3.33
24-09-2019;20.8;29.3;14.5;63.2;80.7;39.6;0.0;3.3;9.4;L;19.32;3.22
25-09-2019;16.9;19.1;15.3;96.8;99.5;77.0;17.2;2.3;9.1;L;1.99;0.30
26-09-2019;16.6;18.3;15.0;99.4;99.6;95.8;6.8;0.8;3.8;NE;5.45;0.91
27-09-2019;18.5;24.5;13.7;78.1;99.6;43.3;0.2;2.5;9.8;S;26.18;4.28
28-09-2019;19.1;28.4;12.6;73.1;99.5;37.7;0.0;3.9;9.8;SE;23.44;3.61
29-09-2019;20.9;29.3;13.6;60.1;93.7;29.3;0.0;3.0;7.9;SE;25.75;4.36
30-09-2019;23.2;30.5;15.6;49.7;74.5;28.9;0.0;2.9;8.2;L;26.02;4.64
01-10-2019;25.3;33.7;18.4;48.8;72.1;23.5;0.0;2.6;7.9;L;26.01;4.92
02-10-2019;27.0;34.5;19.8;44.4;69.5;24.0;0.0;2.0;6.7;SE;25.33;5.05
03-10-2019;26.2;32.2;16.9;37.0;62.9;13.4;0.0;3.4;9.5;S;26.00;4.86
04-10-2019;23.9;33.2;14.9;45.6;81.2;15.4;0.0;3.2;9.4;SE;26.61;4.78
05-10-2019;26.1;33.5;19.7;40.8;60.9;19.7;0.0;2.4;8.0;L;26.11;5.04
06-10-2019;23.7;32.6;16.7;64.6;99.5;33.3;15.0;3.1;10.7;L;21.71;3.88
07-10-2019;21.1;28.8;16.0;81.0;99.5;47.9;0.0;3.7;9.5;S;21.16;3.44
08-10-2019;20.1;25.0;16.9;88.9;99.5;67.3;11.6;2.7;7.0;SE;11.28;1.87
09-10-2019;20.7;27.3;16.9;87.6;99.6;54.2;2.6;2.8;6.7;SE;13.74;2.30
10-10-2019;21.5;28.7;16.5;79.7;99.4;49.9;0.0;3.0;8.8;L;20.55;3.50
11-10-2019;23.8;31.3;17.5;65.9;94.6;35.4;0.0;2.4;8.2;L;27.21;5.03
12-10-2019;26.4;33.5;20.0;52.6;78.6;26.2;0.0;1.5;6.1;L;25.84;5.20
13-10-2019;27.4;34.3;21.9;45.8;64.7;24.8;0.0;1.6;6.1;L;25.09;5.11
14-10-2019;27.3;34.6;21.0;42.9;70.4;25.0;0.0;1.8;9.2;SE;23.24;4.68
15-10-2019;22.3;30.7;17.5;71.3;94.9;34.9;0.0;5.2;11.6;S;16.75;2.66
16-10-2019;23.7;32.2;16.8;65.7;98.0;33.9;0.0;3.7;9.4;SE;24.38;4.24
17-10-2019;25.6;34.0;18.4;58.1;92.7;29.9;0.0;2.7;8.5;L;25.33;4.78
18-10-2019;26.3;33.7;20.8;51.9;89.1;27.2;1.2;1.9;6.4;SE;18.95;3.74
19-10-2019;23.6;30.8;17.8;73.7;99.5;42.6;9.8;3.4;10.6;S;23.34;4.08
20-10-2019;21.4;28.4;16.3;73.1;98.4;48.0;0.0;4.2;8.9;S;26.79;4.29
21-10-2019;18.0;24.4;14.2;83.5;99.5;58.5;3.6;1.9;7.7;S;11.96;1.98
22-10-2019;19.9;25.6;15.4;84.0;99.5;57.4;0.2;1.7;6.4;SO;17.79;3.13
23-10-2019;22.6;30.7;16.3;68.0;92.1;35.3;0.0;3.1;8.8;S;23.46;4.09
24-10-2019;23.8;32.2;17.1;66.6;92.3;31.8;0.0;3.1;8.6;L;22.85;4.08
25-10-2019;25.7;34.0;18.7;52.1;82.8;22.7;0.0;2.2;8.0;SE;26.65;5.14
26-10-2019;26.2;33.9;20.4;50.8;70.6;26.6;0.0;2.8;8.0;SE;26.39;5.02
27-10-2019;25.8;34.0;19.4;56.5;97.9;29.3;4.0;3.2;8.3;NE;25.61;4.75
28-10-2019;21.9;27.6;17.5;81.7;99.5;54.0;7.0;2.3;9.4;NO;16.19;2.86
29-10-2019;23.7;31.7;18.2;70.4;99.5;34.9;9.4;1.6;9.4;N;22.23;4.25
30-10-2019;24.1;32.4;18.5;71.5;99.4;39.7;0.8;2.3;12.8;SE;23.52;4.37
31-10-2019;24.6;32.0;19.1;65.5;88.0;34.8;0.0;2.6;7.1;SE;24.88;4.61
01-11-2019;24.6;31.8;19.1;67.4;89.7;35.6;0.0;3.7;8.5;SE;26.12;4.60
02-11-2019;24.7;32.2;18.6;63.7;93.8;32.8;0.0;2.4;9.1;L;26.63;4.99
03-11-2019;26.8;33.9;19.9;51.4;80.8;26.7;0.0;1.7;7.1;NE;26.23;5.27
04-11-2019;27.4;34.0;20.5;53.7;81.6;32.6;0.0;1.9;8.2;N;24.38;4.90
05-11-2019;23.6;30.9;19.3;82.6;99.6;50.0;49.4;3.5;11.8;NE;23.38;4.04
06-11-2019;21.5;27.1;18.2;87.4;99.6;62.7;1.0;3.6;9.7;S;22.25;3.65
07-11-2019;22.9;30.7;17.1;78.5;99.5;48.0;0.0;2.2;7.3;SE;22.20;4.04
08-11-2019;20.8;25.4;18.3;94.2;99.5;73.6;12.6;1.8;5.9;S;7.81;1.36
09-11-2019;22.7;28.8;19.4;84.1;99.5;52.0;0.0;2.1;5.5;SE;14.43;2.61
10-11-2019;21.5;24.2;19.5;91.9;99.5;70.4;6.4;1.4;5.2;S;7.37;1.34
11-11-2019;22.8;28.2;18.5;80.9;98.9;57.4;0.0;3.6;10.1;S;22.82;3.87
12-11-2019;22.9;30.2;17.9;73.1;93.6;46.6;0.0;3.7;8.0;SE;22.91;3.90
13-11-2019;23.1;29.3;18.1;76.3;95.0;51.5;0.0;3.3;11.2;L;21.67;3.76
14-11-2019;21.3;27.2;18.4;91.4;99.7;59.6;26.0;2.8;12.2;N;14.61;2.47
15-11-2019;20.4;23.6;18.1;97.7;99.8;81.3;3.8;2.4;8.3;NO;10.81;1.82
16-11-2019;21.2;27.4;15.8;69.5;99.6;42.9;0.0;3.2;8.0;S;30.19;5.05
17-11-2019;21.7;29.7;14.3;69.0;99.5;33.6;0.0;3.1;8.9;S;28.89;4.93
18-11-2019;22.7;30.8;15.6;75.3;99.4;38.1;0.0;3.1;9.1;SE;27.02;4.69
19-11-2019;23.4;31.0;17.2;76.2;99.5;37.7;0.0;2.3;7.7;SE;26.39;4.83
20-11-2019;22.1;30.2;18.0;81.5;99.5;41.8;0.4;2.9;8.5;SE;18.58;3.22
21-11-2019;23.9;30.6;18.3;71.2;99.4;40.6;0.0;2.5;8.9;L;30.33;5.55
22-11-2019;23.0;29.6;19.1;78.6;99.6;46.1;6.0;2.2;10.1;NE;23.78;4.34
23-11-2019;23.4;30.9;17.8;81.1;99.6;41.8;0.2;2.3;10.0;NO;26.56;4.87
24-11-2019;17.9;21.7;14.7;89.6;99.5;70.4;2.6;4.6;10.0;S;15.99;2.26
25-11-2019;20.5;27.6;13.4;79.6;98.8;59.7;0.0;2.8;7.3;SE;20.21;3.39
26-11-2019;23.9;31.0;18.2;74.3;95.4;49.6;0.0;3.1;8.9;L;27.68;4.94
27-11-2019;23.1;29.3;20.1;84.0;99.7;55.0;23.6;2.7;11.2;NE;17.89;3.18
28-11-2019;20.5;26.5;16.6;95.1;99.7;68.3;2.8;3.1;10.1;SE;16.16;2.64
29-11-2019;21.6;28.6;14.7;84.8;99.6;59.9;0.6;3.0;8.9;SE;22.81;3.87
30-11-2019;23.1;28.4;20.4;93.1;99.6;67.1;12.8;1.6;7.1;N;20.84;3.91
01-12-2019;22.2;27.1;19.6;91.3;99.7;66.6;30.2;2.1;10.3;NO;13.06;2.34
02-12-2019;21.2;26.8;16.0;84.7;99.6;63.3;2.0;4.0;9.5;S;23.44;3.74
03-12-2019;21.3;29.2;14.7;82.0;99.6;52.6;0.0;2.5;7.4;SE;20.34;3.53
04-12-2019;22.5;28.5;19.5;89.3;99.6;60.6;19.6;1.9;8.8;NE;17.11;3.12
05-12-2019;21.5;26.6;19.5;98.1;99.7;78.4;21.8;2.0;11.3;N;9.83;1.73
06-12-2019;21.1;25.2;19.3;98.6;99.7;82.4;6.4;2.2;8.5;NO;12.46;2.16
07-12-2019;22.8;28.9;18.7;72.5;99.6;45.3;0.0;2.2;7.9;SE;22.14;4.04
08-12-2019;23.6;30.1;18.0;66.4;87.3;46.9;0.0;2.8;7.7;SE;27.10;4.87
09-12-2019;22.6;30.0;19.3;85.2;99.6;54.7;8.6;2.1;8.5;NE;19.02;3.45
10-12-2019;21.7;25.3;19.0;95.9;99.7;75.4;6.6;1.7;8.3;N;11.66;2.10
11-12-2019;20.1;22.3;18.5;98.8;99.7;88.8;8.8;1.1;5.9;N;7.86;1.41
12-12-2019;21.6;26.5;18.2;92.8;99.7;65.9;0.2;1.8;8.8;N;15.46;2.78
13-12-2019;23.1;30.2;19.4;86.9;99.5;50.1;0.0;1.5;7.9;S;18.43;3.48
14-12-2019;23.4;29.8;19.8;83.3;99.5;48.6;0.0;3.4;7.4;SE;20.64;3.58
15-12-2019;24.6;29.4;20.2;72.1;99.5;46.3;0.0;2.3;7.9;L;22.16;4.15
16-12-2019;25.4;31.3;20.6;62.9;83.4;38.9;0.0;2.2;8.6;NE;27.29;5.23
17-12-2019;23.3;29.3;19.3;78.0;99.4;48.6;1.0;2.5;9.4;SO;21.58;3.91
18-12-2019;21.1;24.8;18.1;91.1;99.6;69.4;18.6;2.1;5.5;SE;12.46;2.18
19-12-2019;21.8;27.6;18.9;88.8;99.5;56.6;6.6;1.6;5.2;SE;13.53;2.47
20-12-2019;22.2;27.9;19.7;88.4;99.5;55.7;2.6;1.5;5.3;L;15.17;2.81
21-12-2019;21.7;27.5;18.1;88.0;99.5;60.3;18.2;2.8;11.0;N;21.29;3.65
22-12-2019;20.8;25.8;18.1;94.7;99.5;68.1;2.8;1.4;7.3;NO;14.41;2.62
23-12-2019;20.1;21.8;18.8;99.5;99.6;96.5;34.0;1.0;5.0;N;5.36;0.95
24-12-2019;22.3;29.6;16.4;76.6;99.5;46.5;0.2;2.0;5.6;SE;28.32;5.15
25-12-2019;24.4;32.2;18.8;69.6;99.3;29.6;0.0;2.1;6.8;L;28.86;5.45
26-12-2019;24.9;32.4;19.2;62.7;88.4;37.7;1.6;2.5;9.1;SE;25.16;4.70
27-12-2019;25.1;33.1;19.8;72.5;94.9;40.1;0.0;2.5;7.3;SE;26.73;5.01
28-12-2019;24.9;31.6;19.9;73.1;96.7;42.1;0.2;2.3;6.4;SE;25.04;4.73
29-12-2019;24.5;30.9;19.6;75.8;99.4;46.9;0.0;2.4;7.1;SE;22.19;4.14
30-12-2019;24.3;30.4;20.3;72.7;95.2;45.8;0.0;2.5;7.7;L;25.95;4.79
31-12-2019;24.4;30.6;19.6;72.2;96.8;48.9;6.0;1.7;8.5;L;22.82;4.39
